PUBCHEM_CID,HOMO,LUMO,HOMO_LUMO_Gap,ODI_HOMO_1,ODI_HOMO,ODI_LUMO,ODI_LUMO_Add1,ODI_Mean,ODI_Std,Mol_Size_2,Length_Ratio,Len_Div_Diameter,Dipole_Moment,Quadrupole_Moment,ESPmin,ESPmax,Neg_Surface_Area,Overall_Average,Neg_Average,Overall_Variance,Nu,ALIEmin,ALIEmax,ALIE_Ave,LEAmin,LEAmax,LEA_Ave,XLogP,TPSA,Complexity,RotatableBondCount,y,y_class,S_c_tcpl_compliant,S_c_ci_lower_compliant,S_c_ci_upper_compliant,tcpl_binary_compliant,tcpl_ternary_compliant,tcpl_n_tested_compliant,tcpl_n_positive_compliant
7056,-0.288279,0.011038,0.299318,11.13,10.21,9.65,10.37,10.34,0.528677596,7.832,0.485983852,0.995354887,2.583561,10.192458,-16.02092,22.56116,368.97915,0.00025755,-0.01463642,0.00013204,0.21832271,11.23757,16.59863,0.49458049,-42.30198,-14.83071,-0.9867206,4.1,0.0,133,0,4,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
23665884,-0.325106,0.064383,0.389489,15.19,27.93,20.19,10.51,18.455,6.453082597,10.01,0.4722927,0.998841463,31.126636,154.318991,-99.93311,167.75897,349.03572,0.01715252,-0.10253476,0.00335917,0.23002778,11.49871,32.77543,0.5072526,-43.85008,-18.54488,-1.0055079,2.4,84.0,290,15,16,1,0.47067901234567905,0.2037037037037037,0.8333333333333334,1,2,9,9
638072,-0.293687,0.094154,0.387842,7.66,7.97,9.8,7.94,8.3425,0.850128667,11.898,0.363761752,0.928109739,0.164377,4.260827,-24.39247,10.14186,760.96513,-3.77e-05,-0.00920702,8.16e-05,0.14380071,9.97372,15.90672,0.49621832,-37.5051,-20.33298,-0.9701956,11.6,0.0,578,15,0,0,-1.0,-1.0,-1.0,-1,-1,0,0
5104,-0.337172,-0.056452,0.28072,18.06,12.77,17.9,12.03,15.19,2.802811089,8.148,0.437718612,1.016921606,7.404083,40.273171,-50.51176,84.95335,367.05524,0.0065223,-0.03960109,0.00144135,0.21804668,12.23078,19.59613,0.54394086,-107.67764,-18.82523,-1.5696106,2.4,124.0,270,1,1,1,0.1369047619047619,0.07142857142857142,0.21428571428571427,1,1,3,0
11683,-0.302828,0.00368,0.306508,34.71,14.09,12.61,25.96,21.8425,9.053544541,9.389,0.448903899,0.998859367,2.309753,82.809631,-59.02976,28.90153,340.97216,0.0060138,-0.03988804,0.00085762,0.09786944,10.70819,16.45712,0.50905896,-47.12811,-21.05968,-1.0694025,3.1,60.4,821,3,20,1,0.513888888888889,0.16666666666666666,0.875,1,1,8,6
7016,-0.318468,0.05568,0.374148,7.51,28.7,25.95,4.38,16.635,10.79101594,7.564,0.44021138,0.995553085,4.001882,11.980924,-46.61206,20.01461,189.63977,0.00295137,-0.02772676,0.00074572,0.0549691,11.90701,16.02295,0.49949053,-45.85809,-21.17091,-1.0007221,3.7,17.1,180,1,1,1,0.15277777777777776,0.125,0.16666666666666666,1,1,3,0
5284594,-0.278447,0.062993,0.34144,16.89,11.4,8.5,8.66,11.3625,3.393083959,10.412,0.43151703,0.965949313,5.063867,15.462109,-49.06989,59.0842,485.56712,-0.00085282,-0.02624427,0.00062885,0.19352987,10.56019,18.53666,0.50343053,-50.20931,-19.89854,-1.0758513,2.7,52.9,618,2,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,1
11093,-0.31939,0.048068,0.367458,16.85,14.9,11.78,14.87,14.6,1.815061982,7.949,0.414196638,0.999454863,2.579912,10.254781,-25.62189,23.03227,278.30771,0.00063809,-0.01983003,0.0001919,0.24087496,11.38316,16.31038,0.49696425,-41.00088,-15.72096,-0.9360684,2.9,0.0,80,1,0,0,0.08650793650793649,0.017857142857142856,0.16666666666666666,0,1,2,2
70700,-0.326566,0.045904,0.37247,21.28,18.51,16.81,16.12,18.18,1.989937185,6.761,0.462444125,0.999741156,6.359367,11.499051,-58.75522,32.60497,290.93843,0.00195021,-0.03384866,0.00095316,0.11516331,12.2084,16.07531,0.50877808,-45.64304,-20.14023,-1.0128535,2.6,34.1,189,4,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
129991,-0.313932,0.002398,0.316329,10.9,11.49,10.44,8.6,10.3575,1.080795425,10.415,0.588977218,0.999952308,7.950304,37.507822,-49.00692,70.15757,547.91036,0.00662699,-0.03155229,0.00091005,0.24999986,11.83061,17.53208,0.52546986,-47.84748,-15.19624,-1.1321535,0.5,135.0,545,8,0,0,0.16666666666666666,0.00021690847003096587,0.666821754401209,1,1,2,0
2176,-0.311172,-0.019151,0.292021,7.25,9.55,7.59,11.74,9.0325,1.792796349,10.893,0.453488372,0.984971315,3.854165,50.390604,-49.85169,31.73469,751.03657,-0.00514891,-0.03033428,0.00056185,0.18981167,10.93565,17.58192,0.51826247,-48.20626,-19.15052,-1.1073958,4.0,133.0,808,8,3,1,0.5,0.16666666666666666,0.8333333333333334,1,1,2,0
61016,-0.304212,0.047485,0.351697,35.58,22.58,31.57,20.68,27.6025,6.175112853,6.837,0.463366668,0.966655028,3.578794,11.632416,-41.11338,23.19534,270.48819,0.001743,-0.02032629,0.00048069,0.14802382,10.12199,16.38725,0.50335866,-44.2968,-20.05987,-0.9876024,2.5,17.1,121,4,2,1,0.15277777777777776,0.125,0.16666666666666666,1,1,8,6
16759173,-0.289741,0.040062,0.329804,15.24,37.87,13.48,22.24,22.2075,9.618085503,12.232,0.454184135,0.998324557,25.659292,150.114643,-108.03746,138.50744,422.95863,0.01418023,-0.06995666,0.00353961,0.15027005,9.96226,27.92567,0.50695494,-50.36164,-20.08947,-1.0748617,2.4,127.0,662,11,6,1,0.11287420078756827,0.03110047846889952,0.25,0,1,9,9
20769,-0.346222,0.024264,0.370485,38.56,24.84,18.37,14.62,24.0975,9.115131307,6.681,0.447367254,0.996147768,2.729595,10.206949,-41.38513,19.23018,220.07791,0.00027021,-0.02335705,0.00046243,0.08878378,11.05258,16.25709,0.5124018,-48.30417,-19.5501,-1.0117453,2.2,26.3,125,3,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
7292,-0.323475,0.081647,0.405122,33.07,23.8,23.87,24.1,26.21,3.962177432,5.917,0.432867385,0.995964871,1.057966,5.543618,-35.81801,47.29051,188.24001,-0.00036091,-0.02250863,0.00042259,0.2386278,11.06486,18.07038,0.51227573,-53.84456,-19.52203,-1.0175586,0.7,32.6,58,1,1,1,0.09542633567188344,0.015852671343766864,0.1948529411764706,0,1,9,9
94280,-0.253361,0.057629,0.310989,33.18,9.74,6.9,7.61,14.3575,10.9173128,11.962,0.423275943,0.996529829,1.854221,15.111644,-28.87145,19.40726,533.66033,-0.00136427,-0.01724542,0.00017653,0.15944186,9.89726,16.42958,0.49306219,-44.03573,-19.43342,-1.0283648,5.4,6.5,337,4,9,1,-1.0,-1.0,-1.0,-1,-1,0,0
135418296,-0.278978,0.035106,0.314084,13.52,10.81,8.36,14.12,11.7025,2.297633293,8.651,0.458537519,1.022801025,1.510179,13.138322,-36.3552,52.68472,392.18458,0.00300612,-0.02131261,0.00046962,0.24935598,10.69285,18.02493,0.50666686,-46.34736,-15.17194,-1.0603161,1.4,44.7,357,0,0,0,-1.0,-1.0,-1.0,-1,-1,0,0
7850,-0.34849,0.067619,0.416109,63.3,29.5,21.53,22.11,34.11,17.14325378,5.135,0.427624436,0.993230688,2.555019,4.263618,-21.9972,23.40152,179.12237,0.0022258,-0.02037709,0.00018034,0.24929054,10.83226,16.80905,0.49805263,-33.80663,-15.66938,-0.8151057,1.5,0.0,17,1,1,1,0.0702798663324979,0.017857142857142856,0.16666666666666666,0,1,2,2
2292,-0.295514,0.061089,0.356603,29.74,10.4,15.44,12.91,17.1225,7.499487899,6.527,0.562720017,0.998453927,2.41212,20.303528,-42.95177,63.34075,475.12027,-0.00027974,-0.01695224,0.00058807,0.24419814,9.38497,18.51606,0.50051561,-48.61203,-19.63073,-1.0523526,0.6,52.5,156,6,0,0,-1.0,-1.0,-1.0,-1,-1,0,0
7119,-0.273875,0.01942,0.293295,11.17,10.19,9.59,10.31,10.315,0.563981383,7.657,0.495925297,0.992356039,2.206206,15.301056,-28.91298,24.73599,356.07889,-0.00197652,-0.02132551,0.00021983,0.24330911,10.84736,17.8338,0.49977333,-44.46239,-19.42985,-1.0802118,3.5,9.2,144,1,0,0,0.11458333333333334,0.02083333333333333,0.22916666666666666,0,1,1,0
66264,-0.154764,0.052917,0.207681,12.94,9.08,6.12,5.85,8.4975,2.86080736,8.348,0.466011348,0.993604562,12.610727,17.447341,-52.47261,53.92182,425.5179,0.0032743,-0.04193201,0.00060662,0.24704738,8.28357,18.76476,0.50864458,-72.69587,-19.64112,-1.2240415,2.4,12.0,203,4,2,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
18771,-0.32146,-0.075362,0.246097,16.15,16.65,8.91,11.52,13.3075,3.232076538,8.392,0.485256698,0.962446193,9.406764,25.104833,-38.03849,34.52217,355.36259,0.00698198,-0.02899731,0.00045452,0.24508887,10.62715,16.84955,0.51003193,-45.33737,-12.77946,-1.0693783,2.8,132.0,629,0,61,1,0.5694444444444445,0.25,0.8333333333333334,1,2,8,6
7311,-0.285665,0.066911,0.352576,15.78,12.2,13.7,12.77,13.6125,1.361127749,8.714,0.413540679,0.962652304,1.67176,11.29059,-21.27365,60.33356,529.12107,-0.00038672,-0.01072907,0.00036104,0.17583448,11.12283,18.42754,0.49633487,-48.11007,-20.21916,-1.0027136,4.9,20.2,206,2,44,1,0.12080828851629231,0.05411657703258463,0.2036637931034483,0,1,9,9
5922,-0.352464,-0.008297,0.344168,34.01,18.56,11.92,16.29,20.195,8.325444433,6.733,0.457320338,0.956541219,2.409045,11.475675,-38.51043,65.46638,242.44091,0.00147859,-0.02218645,0.00076247,0.24920032,10.81332,18.51245,0.52061894,-45.97765,-19.05879,-1.1617963,0.4,50.2,108,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
93365,-0.294047,0.065341,0.359388,10.69,28.32,14.27,12.7,16.495,6.944085613,9.58,0.462694977,0.996614716,1.26225,14.910872,-38.25521,15.61332,545.82365,0.00023249,-0.01282901,0.00022734,0.13372882,9.94026,16.17899,0.49326133,-47.55732,-20.01582,-0.99111,5.2,12.5,317,5,2,1,0.3647634665076526,0.08653846153846152,0.8333333333333334,1,1,9,9
30717,-0.305979,0.015025,0.321004,7.82,14.24,5.66,5.41,8.2825,3.564914971,8.304,0.480051526,0.974009002,1.320839,32.602177,-42.81677,23.4889,464.76098,-0.00065099,-0.02410545,0.00052228,0.16530247,11.67089,16.56235,0.50841086,-46.94471,-19.35668,-1.1291435,1.9,40.6,396,0,0,0,-1.0,-1.0,-1.0,-1,-1,0,0
68865,-0.296809,0.053383,0.350192,30.36,10.36,10.66,14.02,16.35,8.21530888,8.266,0.541364862,0.990785876,5.438771,38.551224,-55.49827,62.03067,490.98193,-0.00113144,-0.02874991,0.00084224,0.22484346,9.71247,16.72056,0.51026912,-46.32163,-19.29362,-1.071502,1.1,58.6,295,7,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
14385,-0.30802,-0.004119,0.3039,7.34,6.97,8.97,15.26,9.635,3.333620404,9.024,0.527625633,1.03262763,2.870015,23.965596,-33.76846,74.87233,492.94523,0.00673279,-0.01441338,0.00066928,0.16720757,11.80226,19.07626,0.50656794,-47.55567,-14.77902,-0.9516157,5.9,49.3,357,2,43,1,0.48611111111111116,0.25,0.8333333333333334,1,2,8,6
7268,-0.360704,0.003274,0.363978,11.6,25.49,18.14,18.4,18.4075,4.913641089,6.398,0.5419299,1.0,0.002079,21.540466,-41.85069,19.21226,241.11059,-0.00072269,-0.03307009,0.00044164,0.10333665,13.20772,17.11514,0.53022378,-48.02334,-20.36666,-1.1110011,0.6,52.6,114,5,1,1,0.06984126984126983,0.017857142857142856,0.16666666666666666,0,1,2,2
69990,-0.349037,0.012057,0.361094,15.64,18.09,11.53,25.42,17.67,5.051222624,7.043,0.402182453,0.99805026,6.456402,9.302077,-47.75411,31.18187,290.94631,0.00175085,-0.02391187,0.00079998,0.21109915,11.97786,16.89537,0.50543394,-41.89687,-14.48772,-0.8718216,3.1,17.1,148,1,0,0,0.5,0.16666666666666666,0.8333333333333334,1,1,2,0
31253,-0.298684,0.045763,0.344447,12.13,12.22,17.99,19.67,15.5025,3.380246847,7.237,0.414613216,0.973891342,0.391139,3.787403,-24.73465,13.78478,325.78161,-0.00016143,-0.01161848,0.00011183,0.15894371,10.11883,15.88981,0.49597923,-37.46848,-20.11641,-0.9491296,4.3,0.0,145,4,2,1,0.283731857469015,0.025797048271363338,0.6350446428571429,1,1,9,9
41385,-0.363161,0.005613,0.368774,8.42,13.52,17.5,8.33,11.9425,3.835116524,8.205,0.373154362,0.969993022,1.652442,31.762567,-35.94297,40.06031,297.25391,0.00387184,-0.03626124,0.00045173,0.24908833,12.58893,17.10748,0.52794949,-41.92583,-20.69731,-1.0453235,-0.5,85.0,371,0,15,1,0.09831880448318805,0.02163760896637609,0.19318181818181818,0,1,9,9
23665760,-0.231581,0.046346,0.277926,56.22,50.61,68.23,82.19,64.3125,12.12640585,4.54,0.352861521,0.999798061,2.602159,1.468199,-31.73667,42.70509,121.98842,0.00443867,-0.02049771,0.00044574,0.249892,7.03976,29.17853,0.46185613,-39.95083,-11.95713,-0.6451716,2.4,23.1,4,0,0,0,-1.0,-1.0,-1.0,-1,-1,0,0
7083,-0.188492,-0.010055,0.178437,8.93,7.66,10.42,9.68,9.1725,1.01983761,7.843,0.55891371,0.995837669,11.072001,52.660655,-49.45642,46.46627,599.00474,-0.00408331,-0.03579002,0.00093804,0.24122486,8.86167,17.35098,0.4863546,-43.52641,-15.17262,-1.0169203,2.4,66.7,512,0,2,1,0.5,0.16666666666666666,0.8333333333333334,1,1,2,0
61571,-0.288592,0.15798,0.446572,7.74,32.37,4.06,4.04,12.0525,11.82665078,7.233,0.447315765,0.992162417,1.040108,2.8624,-39.22982,9.95324,251.73757,0.00139019,-0.00866319,0.00019875,0.06338764,9.37573,15.89586,0.49384601,-39.03479,-20.78399,-0.9575665,2.8,3.2,91,3,0,0,0.2638888888888889,0.125,0.5,1,1,8,6
67123,-0.330758,0.01103,0.341788,8.53,8.89,6.97,7.14,7.8825,0.839385936,11.013,0.398738462,0.98818057,4.088025,36.852657,-56.96485,22.07535,751.52461,-0.00569863,-0.02744948,0.00049452,0.15535269,11.62398,16.88034,0.51271287,-47.2834,-19.38648,-1.0928434,3.3,71.1,361,13,4,1,0.21122685185185186,0.05555555555555555,0.5,1,1,9,9
65781,-0.319259,0.03008,0.349339,13.49,11.65,10.72,12.66,12.13,1.042712808,9.305,0.460096463,0.972343028,8.032585,30.678485,-46.02223,75.36731,469.07444,0.00207627,-0.02765088,0.00081448,0.23978847,11.53356,19.09414,0.51019418,-47.60124,-18.95538,-1.0637201,4.3,100.0,666,3,0,0,-1.0,-1.0,-1.0,-1,-1,0,0
22206,-0.313237,0.034617,0.347855,16.04,14.2,16.18,14.2,15.155,0.956281862,10.553,0.395292634,0.989479221,5.068409,16.804648,-39.29087,40.92253,371.38511,0.00120876,-0.02355651,0.00038528,0.2137565,11.24584,16.74842,0.50324591,-40.96076,-14.73037,-0.9737452,3.1,62.7,193,4,7,1,0.13953677941048603,0.02907355882097209,0.25,1,1,9,9
7482,-0.354268,-0.041655,0.312613,13.59,17.52,14.76,15.73,15.4,1.439531174,6.736,0.468665464,0.990943756,5.580683,19.482991,-40.73727,35.82005,279.29436,0.00547233,-0.02560643,0.00064966,0.24835322,11.94899,18.32724,0.51841803,-50.18443,-15.60599,-1.0944781,2.5,45.8,138,1,1,1,0.5,0.16666666666666666,0.8333333333333334,1,1,1,0
173604,-0.333691,-0.007318,0.326373,14.62,16.89,14.1,15.34,15.2375,1.050770551,7.876,0.445142118,0.994538445,4.209451,14.565537,-38.61957,37.66518,290.3876,0.00331354,-0.01890057,0.00057069,0.24976397,12.11202,19.07581,0.52983727,-155.06275,-19.44704,-2.0749596,2.2,17.1,129,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,1
9549168,-0.18057,0.024894,0.205464,5.84,6.05,4.16,4.28,5.0825,0.866728764,15.778,0.499460145,0.996955391,5.379153,231.035102,-70.33642,76.30349,1684.03239,0.00150134,-0.0335118,0.00128228,0.24630898,7.03886,18.35321,0.50252507,-84.44106,-16.63687,-1.1241552,2.4,552.0,2100,19,5,1,-1.0,-1.0,-1.0,-1,-1,0,0
5484366,-0.085776,0.031121,0.116897,6.13,7.52,6.39,13.47,8.3775,2.986229856,10.435,0.427169002,0.977607499,14.180714,29.272737,-73.38415,70.68277,467.8943,-0.00052353,-0.05088527,0.0015384,0.20780426,7.778,19.57102,0.47059686,-51.21482,-17.47492,-1.1170276,2.4,52.9,549,2,0,0,-1.0,-1.0,-1.0,-1,-1,0,0
3289,-0.32914,0.031963,0.361103,22.26,26.31,18.31,15.02,20.475,4.233134182,8.532,0.520778785,1.0,5.264229,25.955457,-58.86532,22.0614,329.68294,0.00022057,-0.03641255,0.00084173,0.07191344,10.4319,17.12667,0.49801794,-41.9477,-15.01263,-0.878393,3.6,76.9,152,8,7,1,0.24636357416529833,0.08994937055281882,0.45239916871921165,1,1,9,9
6923,-0.295325,0.070691,0.366016,16.4,14.01,14.82,14.38,14.9025,0.910888989,7.709,0.396538027,0.985657867,1.664071,10.559551,-22.04178,62.26858,427.22196,-0.00078319,-0.01239901,0.00048516,0.13944054,11.0658,18.59016,0.49847009,-48.24961,-19.46369,-1.0269889,3.3,20.2,123,1,10,1,0.1570215072330302,0.0390430144660604,0.275,1,1,9,9
8658,-0.310382,0.003146,0.313529,41.31,13.33,13.67,14.72,20.7575,11.87704798,8.189,0.412488756,0.922987288,6.429968,11.256491,-48.01755,32.93247,293.784,0.0012401,-0.02468067,0.00072024,0.19966467,11.43941,18.00681,0.51339481,-45.2389,-19.33263,-1.1076669,1.7,26.3,112,2,1,1,0.11538461538461538,0.012820512820512822,0.16666666666666666,0,1,2,2
439318,-0.284998,0.128615,0.413613,13.88,21.14,5.91,6.03,11.74,6.31531076,11.677,0.410772502,0.981441344,5.483178,46.224263,-91.47912,57.79329,740.42075,-0.00174808,-0.03536984,0.00106125,0.22790224,9.52488,17.42458,0.5115216,-51.01592,-19.13713,-1.1347752,-7.2,288.0,639,6,1,1,-1.0,-1.0,-1.0,-1,-1,0,0
17275,-0.128458,0.041425,0.169883,8.11,6.2,4.88,5.74,6.2325,1.182991441,10.057,0.427501747,0.993042672,14.436647,23.777382,-58.44748,70.61155,590.62059,0.00030098,-0.03489221,0.00108549,0.24830831,8.32839,18.42957,0.48251346,-46.22454,-19.26105,-1.0468803,2.4,27.6,314,5,2,1,0.3333333333333333,0.16666666666666666,0.5,1,1,2,1
4595,-0.28293,0.029783,0.312713,16.48,8.59,11.53,10.49,11.7725,2.915153298,9.662,0.470743779,0.97037037,13.244208,23.796132,-65.29928,42.68578,531.37413,0.00017539,-0.03797296,0.00112068,0.20863628,10.19878,17.36994,0.50355883,-47.88316,-19.13333,-1.0657207,2.3,39.8,440,2,1,1,0.5416666666666667,0.25,0.8333333333333334,1,2,2,2
7170,-0.331375,0.014324,0.345699,17.42,16.5,13.9,13.83,15.4125,1.581508378,7.356,0.525808153,0.999713467,5.848764,21.051921,-67.78437,31.33306,319.7399,1.8e-05,-0.03331748,0.00098711,0.10796153,11.68337,17.1252,0.51696419,-47.05215,-19.35488,-1.0946766,1.9,43.4,205,5,1,1,0.15277777777777776,0.125,0.16666666666666666,1,1,8,6
23680530,-0.278532,4.3e-05,0.278575,47.75,52.16,12.74,25.1,34.4375,16.19629645,10.369,0.457554964,0.982381239,38.873614,143.702246,-124.37793,120.08063,594.79128,0.0154098,-0.08123412,0.00421665,0.20473417,9.61862,18.67622,0.5131206,-46.50111,-19.24309,-1.1200367,2.4,141.0,988,7,9,1,-1.0,-1.0,-1.0,-1,-1,0,0
6535,-0.375028,0.124585,0.499612,27.7,22.42,10.6,12.08,18.2,7.128688519,9.591,0.37866354,0.937546816,5.439684,15.423165,-57.01203,22.18822,259.5327,-3e-05,-0.03613049,0.00088023,0.06890053,11.76584,17.06531,0.515093,-42.04655,-20.38942,-0.962089,0.8,44.8,113,6,2,1,0.17454203047423386,0.00847457627118644,0.5,1,1,9,9
16993,-0.345169,0.169104,0.514273,11.95,26.22,4.36,4.19,11.68,8.960566388,5.861,0.5706762,1.00630423,2.48397,19.165315,-39.51234,17.8289,202.12783,0.00347658,-0.01840367,0.00050446,0.07277424,12.27631,17.11322,0.50200628,-45.283,-20.11672,-0.98075,4.1,12.5,90,7,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
109029,-0.297367,0.008091,0.305458,12.93,9.86,9.5,13.17,11.365,1.691929372,7.664,0.518540157,0.992470553,7.195015,25.604519,-44.86306,55.98895,452.4454,4.32e-05,-0.02680099,0.00071616,0.24957817,11.58252,18.26742,0.52053633,-47.13533,-19.16413,-1.1570112,0.8,70.0,343,2,2,1,0.5,0.16666666666666666,0.8333333333333334,1,1,2,0
10107,-0.330901,0.028816,0.359717,10.9,17.45,11.53,14.5,13.595,2.608030866,10.645,0.43432335,0.992897727,6.101079,19.595054,-52.67427,28.86219,595.8415,0.00030041,-0.02189978,0.00052985,0.18691598,11.79155,17.1567,0.50801612,-42.33458,-14.75521,-0.9027806,3.1,44.8,368,7,27,1,0.5055346700083542,0.23684210526315788,0.8333333333333334,1,2,2,2
7568,-0.329216,-0.041731,0.287485,10.41,8.34,7.74,8.4,8.7225,1.007878341,7.095,0.532622727,0.994696239,4.883767,52.699653,-38.90379,37.88343,302.02447,0.00916948,-0.03442175,0.0004684,0.24664248,12.03209,18.31599,0.53154285,-50.47798,-19.06561,-1.2759095,3.7,101.0,290,2,4,1,0.5,0.16666666666666666,0.8333333333333334,1,1,2,2
7057995,-0.341636,0.032526,0.374161,16.29,17.25,23.08,22.61,19.8075,3.060917959,8.354,0.428254744,0.974021535,5.425439,18.712442,-50.31769,67.4292,499.78657,0.0019778,-0.02336274,0.00090229,0.23951622,11.96726,17.70394,0.51864446,-51.4438,-15.65417,-1.0220896,1.0,88.4,285,2,1,1,0.10833333333333334,0.10000000000000002,0.125,0,1,8,6
18430,-0.356185,0.077231,0.433416,58.31,31.43,35.66,15.55,35.2375,15.28572434,5.32,0.429480267,0.985403266,3.567803,5.723897,-34.1118,28.89131,225.58355,0.00295492,-0.02269446,0.00031042,0.24788255,12.53729,17.60958,0.52859139,-166.75004,-20.1957,-2.3711158,0.8,12.5,37,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
641245,-0.335396,0.0383,0.373696,35.9,20.01,15.05,18.73,22.4225,7.991424701,5.508,0.463880743,1.055024455,3.917658,8.022582,-21.5438,27.56706,317.38831,0.00321359,-0.01891485,0.00020001,0.22382014,11.1178,17.15435,0.51566784,-166.03048,-20.87573,-3.0457659,2.1,0.0,34,2,1,1,0.5416666666666667,0.25,0.8333333333333334,1,2,2,2
8489,-0.342723,-0.043813,0.298909,16.45,16.32,15.73,15.41,15.9775,0.42540422,7.771,0.456032819,0.991292488,5.392958,10.307635,-38.71464,36.12126,216.01107,0.00446005,-0.02625661,0.00061546,0.23702672,12.29433,18.43534,0.52292695,-50.141,-14.72435,-1.1153943,2.5,45.8,134,0,2,1,0.04722222222222222,0.017857142857142856,0.10000000000000002,0,1,2,2
61051,-0.309418,-9.2e-05,0.309326,15.34,11.76,10.85,15.73,13.42,2.143770044,8.459,0.545284476,0.989919137,2.50126,19.849123,-42.09302,20.19335,546.67127,-0.00032001,-0.01845447,0.00030095,0.1636726,11.205,16.54077,0.50149685,-46.69176,-19.39834,-1.0706773,4.9,26.3,297,7,3,1,-1.0,-1.0,-1.0,-1,-1,0,0
123458,-0.316466,0.168075,0.484541,38.52,44.2,11.49,10.81,26.255,15.23980397,6.057,0.43965776,0.989081495,1.568232,9.024932,-42.71693,29.2115,215.33324,0.00032008,-0.02156239,0.00045315,0.17504807,9.59414,17.41859,0.50294666,-47.71138,-20.39611,-0.9885594,-0.4,35.2,30,2,0,0,0.10833333333333334,0.10000000000000002,0.125,0,1,8,6
6476,-0.32242,0.044319,0.366739,17.58,13.53,16.15,14.38,15.41,1.569378858,7.065,0.451592558,0.992548952,1.660905,21.824848,-42.56209,24.5305,309.61585,0.00150868,-0.02915358,0.00048075,0.13286811,11.44126,17.27797,0.51320498,-47.16275,-19.44862,-1.0887583,1.2,37.4,294,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
163727,-0.224258,0.011855,0.236113,12.14,9.26,13.92,12.92,12.06,1.735338584,7.351,0.511470463,0.998564955,5.331754,18.941373,-51.48056,70.32993,367.73162,0.00603942,-0.02568545,0.00092889,0.24200837,9.50946,18.36045,0.49588771,-51.52872,-14.98371,-1.0147666,2.4,68.0,177,3,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,1,0
8871,-0.295077,0.038764,0.333841,49.65,15.4,15.72,15.98,24.1875,14.70221646,6.748,0.43631617,1.000127324,5.499892,12.20957,-55.49842,55.59656,199.62707,0.00159367,-0.03521529,0.00134145,0.21645722,11.0675,18.12727,0.5126841,-45.76015,-19.27017,-1.106994,-0.6,29.1,135,0,0,0,0.10635635635635636,0.013513513513513514,0.16666666666666666,0,1,2,2
12281,-0.286566,0.04743,0.333996,14.28,17.01,14.84,14.45,15.145,1.09573035,8.195,0.432060995,0.989655172,4.429556,11.539445,-15.15481,52.13286,412.34184,0.00074799,-0.01463092,0.00060361,0.05986768,11.13177,17.81579,0.49799698,-41.58356,-14.79729,-0.8859978,2.9,26.0,87,0,1,1,0.17301587301587298,0.10000000000000002,0.3,1,1,9,9
31214,-0.353501,0.168496,0.521997,27.52,20.46,6.57,7.09,15.41,8.937597552,9.454,0.401370027,0.954175346,1.658419,7.539078,-36.34522,14.9567,296.62997,-0.00166944,-0.02004641,0.00034582,0.08841979,12.52677,16.71911,0.51022619,-51.55579,-20.46164,-0.9990263,1.2,27.7,51,6,1,1,0.07562244518766258,0.021739130434782608,0.16666666666666666,0,1,9,9
7369,-0.352912,-0.010965,0.341947,15.65,18.41,14.62,11.66,15.085,2.4146273,6.72,0.426278514,0.993249036,6.742353,5.820357,-35.54202,33.50411,278.54718,0.00191294,-0.02723092,0.00056764,0.24781804,12.07749,16.98595,0.51510967,-40.85265,-15.47722,-0.9790071,1.3,42.5,186,1,0,0,0.5,0.16666666666666666,0.8333333333333334,1,1,2,2
