SampleName_x,MolecularFormula,MolecularWeight,CanonicalSMILES,IsomericSMILES,InChI,InChIKey,IUPACName,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,IsotopeAtomCount,AtomStereoCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,BondStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount
10766,C14H22ClNO2,271.78,CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1.Cl,CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1.Cl,"InChI=1S/C14H21NO2.ClH/c1-5-14(2,11-15(3)4)17-13(16)12-9-7-6-8-10-12;/h6-10H,5,11H2,1-4H3;1H",YCAXNWFCHTZUMD-UHFFFAOYSA-N,[1-(dimethylamino)-2-methylbutan-2-yl] benzoate;hydrochloride,,271.1339066,271.1339066,29.5,247,0,1,3,6,18,0,1,0,1,0,0,0,2
164652,C10H16ClNO2,217.69,CCNCC(C1=CC(=CC=C1)O)O.Cl,CCNCC(C1=CC(=CC=C1)O)O.Cl,"InChI=1S/C10H15NO2.ClH/c1-2-11-7-10(13)8-4-3-5-9(12)6-8;/h3-6,10-13H,2,7H2,1H3;1H",KTNROWWHOBZQGK-UHFFFAOYSA-N,3-[2-(ethylamino)-1-hydroxyethyl]phenol;hydrochloride,,217.0869564,217.0869564,52.5,141,0,4,3,4,14,0,1,0,1,0,0,0,2
10830,C22H28ClN3O4,433.9,C1CCN(CC1)CC(COC(=O)NC2=CC=CC=C2)OC(=O)NC3=CC=CC=C3.Cl,C1CCN(CC1)CC(COC(=O)NC2=CC=CC=C2)OC(=O)NC3=CC=CC=C3.Cl,"InChI=1S/C22H27N3O4.ClH/c26-21(23-18-10-4-1-5-11-18)28-17-20(16-25-14-8-3-9-15-25)29-22(27)24-19-12-6-2-7-13-19;/h1-2,4-7,10-13,20H,3,8-9,14-17H2,(H,23,26)(H,24,27);1H",OWULVAZDMWJBLB-UHFFFAOYSA-N,[2-(phenylcarbamoyloxy)-3-piperidin-1-ylpropyl] N-phenylcarbamate;hydrochloride,,433.1768341,433.1768341,79.9,498,0,3,5,9,30,0,1,0,1,0,0,0,2
11102,C32H55BrN4O,591.7,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.[Br-],CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.[Br-],"InChI=1S/C32H55N4O.BrH/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-27-36(2,3)28-26-35(32-33-24-19-25-34-32)29-30-20-22-31(37-4)23-21-30;/h19-25H,5-18,26-29H2,1-4H3;1H/q+1;/p-1",WBWDWFZTSDZAIG-UHFFFAOYSA-M,hexadecyl-[2-[(4-methoxyphenyl)methyl-pyrimidin-2-ylamino]ethyl]-dimethylazanium;bromide,,590.35592,590.35592,38.2,515,0,0,5,22,38,0,0,0,0,0,0,0,2
11368,C18H24ClNO3,337.8,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl,"InChI=1S/C18H23NO3.ClH/c1-13(12-22-17-6-4-3-5-7-17)19-14(2)18(21)15-8-10-16(20)11-9-15;/h3-11,13-14,18-21H,12H2,1-2H3;1H",QVPSGVSNYPRFAS-UHFFFAOYSA-N,4-[1-hydroxy-2-(1-phenoxypropan-2-ylamino)propyl]phenol;hydrochloride,,337.1444713,337.1444713,61.7,299,0,4,4,7,23,0,3,0,3,0,0,0,2
17276,C12H18ClNO4,275.73,CCOC(=O)C(C)(CC1=CC(=C(C=C1)O)O)N.Cl,CCOC(=O)[C@](C)(CC1=CC(=C(C=C1)O)O)N.Cl,"InChI=1S/C12H17NO4.ClH/c1-3-17-11(16)12(2,13)7-8-4-5-9(14)10(15)6-8;/h4-6,14-15H,3,7,13H2,1-2H3;1H/t12-;/m0./s1",QSRVZCCJDKYRRF-YDALLXLXSA-N,"ethyl (2S)-2-amino-3-(3,4-dihydroxyphenyl)-2-methylpropanoate;hydrochloride",,275.0924357,275.0924357,92.8,271,0,4,5,5,18,0,1,1,0,0,0,0,2
17683,C25H36ClNO5,466,CCN(CCCCOC(=O)C1=CC(=C(C=C1)OC)OC)C(C)CC2=CC=C(C=C2)OC.Cl,CCN(CCCCOC(=O)C1=CC(=C(C=C1)OC)OC)C(C)CC2=CC=C(C=C2)OC.Cl,"InChI=1S/C25H35NO5.ClH/c1-6-26(19(2)17-20-9-12-22(28-3)13-10-20)15-7-8-16-31-25(27)21-11-14-23(29-4)24(18-21)30-5;/h9-14,18-19H,6-8,15-17H2,1-5H3;1H",PLGQWYOULXPJRE-UHFFFAOYSA-N,"4-[ethyl-[1-(4-methoxyphenyl)propan-2-yl]amino]butyl 3,4-dimethoxybenzoate;hydrochloride",,465.2282009,465.2282009,57.2,494,0,1,6,14,32,0,1,0,1,0,0,0,2
76621,C6H14ClN5O,207.66,C1COCCN1C(=N)N=C(N)N.Cl,C1COCCN1C(=N)N=C(N)N.Cl,"InChI=1S/C6H13N5O.ClH/c7-5(8)10-6(9)11-1-3-12-4-2-11;/h1-4H2,(H5,7,8,9,10);1H",FXYZDFSNBBOHTA-UHFFFAOYSA-N,N-(diaminomethylidene)morpholine-4-carboximidamide;hydrochloride,,207.0886878,207.0886878,101,192,0,4,2,2,13,0,0,0,0,0,0,0,2
54685920,C22H25ClN2O8,480.9,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl,C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl,"InChI=1S/C22H24N2O8.ClH/c1-7-8-5-4-6-9(25)11(8)16(26)12-10(7)17(27)14-15(24(2)3)18(28)13(21(23)31)20(30)22(14,32)19(12)29;/h4-7,10,14-15,17,25-27,30,32H,1-3H3,(H2,23,31);1H/t7-,10+,14+,15-,17-,22-;/m0./s1",PTNZGHXUZDHMIQ-CVHRZJFOSA-N,"(4S,4aR,5S,5aR,6R,12aR)-4-(dimethylamino)-1,5,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide;hydrochloride",,480.1299435,480.1299435,182,956,0,7,9,2,33,0,6,6,0,0,0,0,2
83201,C14H24Cl2N2O3,339.3,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC.Cl.Cl,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC.Cl.Cl,"InChI=1S/C14H22N2O3.2ClH/c1-17-12-5-4-11(13(18-2)14(12)19-3)10-16-8-6-15-7-9-16;;/h4-5,15H,6-10H2,1-3H3;2*1H",VYFLPFGUVGMBEP-UHFFFAOYSA-N,"1-[(2,3,4-trimethoxyphenyl)methyl]piperazine;dihydrochloride",,338.116398,338.116398,43,259,0,3,5,5,21,0,0,0,0,0,0,0,3
610479,C14H12ClNO2,261.7,CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O,CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O,"InChI=1S/C14H12ClNO2/c1-9-11(15)6-4-8-12(9)16-13-7-3-2-5-10(13)14(17)18/h2-8,16H,1H3,(H,17,18)",YEZNLOUZAIOMLT-UHFFFAOYSA-N,2-(3-chloro-2-methylanilino)benzoic acid,5.2,261.0556563,261.0556563,49.3,298,0,2,3,3,18,0,0,0,0,0,0,0,1
115162,C21H34ClN3O5S,476,CC1(C(N2C(S1)C(C2=O)N=CN3CCCCCC3)C(=O)OCOC(=O)C(C)(C)C)C.Cl,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N=CN3CCCCCC3)C(=O)OCOC(=O)C(C)(C)C)C.Cl,"InChI=1S/C21H33N3O5S.ClH/c1-20(2,3)19(27)29-13-28-18(26)15-21(4,5)30-17-14(16(25)24(15)17)22-12-23-10-8-6-7-9-11-23;/h12,14-15,17H,6-11,13H2,1-5H3;1H/t14-,15+,17-;/m1./s1",UHPXMYLONAGUPC-WKLLBTDKSA-N,"2,2-dimethylpropanoyloxymethyl (2S,5R,6R)-6-(azepan-1-ylmethylideneamino)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate;hydrochloride",,475.1907701,475.1907701,114,710,0,1,7,8,31,0,3,3,0,0,0,0,2
33478,C22H29N3O6S,463.5,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C,"InChI=1S/C22H29N3O6S/c1-21(2,3)20(29)31-11-30-19(28)15-22(4,5)32-18-14(17(27)25(15)18)24-16(26)13(23)12-9-7-6-8-10-12/h6-10,13-15,18H,11,23H2,1-5H3,(H,24,26)/t13-,14-,15+,18-/m1/s1",ZEMIJUDPLILVNQ-ZXFNITATSA-N,"2,2-dimethylpropanoyloxymethyl (2S,5R,6R)-6-[[(2R)-2-amino-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",2.9,463.1777068,463.1777068,153,774,0,2,8,9,32,0,4,4,0,0,0,0,1
6918132,C10H17ClN2O4S3,360.9,CCNC1CC(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C.Cl,CCN[C@H]1C[C@@H](S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C.Cl,"InChI=1S/C10H16N2O4S3.ClH/c1-3-12-8-4-6(2)18(13,14)10-7(8)5-9(17-10)19(11,15)16;/h5-6,8,12H,3-4H2,1-2H3,(H2,11,15,16);1H/t6-,8-;/m0./s1",OSRUSFPMRGDLAG-QMGYSKNISA-N,"(4S,6S)-4-(ethylamino)-6-methyl-7,7-dioxo-5,6-dihydro-4H-thieno[2,3-b]thiopyran-2-sulfonamide;hydrochloride",,360.0038982,360.0038982,151,534,0,3,7,3,20,0,2,2,0,0,0,0,2
3114,C21H29N3O,339.5,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,"InChI=1S/C21H29N3O/c1-16(2)24(17(3)4)15-13-21(20(22)25,18-10-6-5-7-11-18)19-12-8-9-14-23-19/h5-12,14,16-17H,13,15H2,1-4H3,(H2,22,25)",UVTNFZQICZKOEM-UHFFFAOYSA-N,4-[di(propan-2-yl)amino]-2-phenyl-2-pyridin-2-ylbutanamide,3.2,339.2310626,339.2310626,59.2,409,0,1,3,8,25,0,1,0,1,0,0,0,1
47896,C18H25Cl2N9O4S3,598.6,CN(C)CCN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)O.Cl.Cl,CN(C)CCN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)O.Cl.Cl,"InChI=1S/C18H23N9O4S3.2ClH/c1-25(2)3-4-26-18(22-23-24-26)34-7-9-6-32-15-12(14(29)27(15)13(9)16(30)31)21-11(28)5-10-8-33-17(19)20-10;;/h8,12,15H,3-7H2,1-2H3,(H2,19,20)(H,21,28)(H,30,31);2*1H/t12-,15-;;/m1../s1",BWRRTAXZCKVRON-DGPOFWGLSA-N,"(6R,7R)-7-[[2-(2-amino-1,3-thiazol-4-yl)acetyl]amino]-3-[[1-[2-(dimethylamino)ethyl]tetrazol-5-yl]sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid;dihydrochloride",,597.0568692,597.0568692,251,848,0,5,13,10,36,0,2,2,0,0,0,0,3
60196269,C13H19NO8,317.29,CC(C(C1=CC(=CC=C1)O)O)N.C(C(C(=O)O)O)(C(=O)O)O,C[C@@H]([C@@H](C1=CC(=CC=C1)O)O)N.[C@@H]([C@@H](C(=O)O)O)(C(=O)O)O,"InChI=1S/C9H13NO2.C4H6O6/c1-6(10)9(12)7-3-2-4-8(11)5-7;5-1(3(7)8)2(6)4(9)10/h2-6,9,11-12H,10H2,1H3;1-2,5-6H,(H,7,8)(H,9,10)/t6-,9-;1-,2+/m0./s1",VENXSELNXQXCNT-OHAABKCISA-N,"3-[(1R,2S)-2-amino-1-hydroxypropyl]phenol;(2R,3S)-2,3-dihydroxybutanedioic acid",,317.1110666,317.1110666,182,274,0,7,9,5,22,0,4,4,0,0,0,0,2
5282415,C24H45NO8,475.6,CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O.C(C(CO)(CO)N)O,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O.C(C(CO)(CO)N)O,"InChI=1S/C20H34O5.C4H11NO3/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25;5-4(1-6,2-7)3-8/h4,7,12-13,15-19,21-23H,2-3,5-6,8-11,14H2,1H3,(H,24,25);6-8H,1-3,5H2/b7-4-,13-12+;/t15-,16+,17+,18-,19+;/m0./s1",IYGXEHDCSOYNKY-RZHHZEQLSA-N,"2-amino-2-(hydroxymethyl)propane-1,3-diol;(Z)-7-[(1R,2R,3R,5S)-3,5-dihydroxy-2-[(E,3S)-3-hydroxyoct-1-enyl]cyclopentyl]hept-5-enoic acid",,475.3145174,475.3145174,185,486,0,8,9,15,33,0,5,5,0,2,2,0,2
60196270,C21H28F3N3O7,491.5,CC1=C(C=CC=C1NC2=C(C=CC=N2)C(=O)O)C(F)(F)F.CNCC(C(C(C(CO)O)O)O)O,CC1=C(C=CC=C1NC2=C(C=CC=N2)C(=O)O)C(F)(F)F.CNC[C@@H]([C@H]([C@H]([C@@H](CO)O)O)O)O,"InChI=1S/C14H11F3N2O2.C7H17NO5/c1-8-10(14(15,16)17)5-2-6-11(8)19-12-9(13(20)21)4-3-7-18-12;1-8-2-4(10)6(12)7(13)5(11)3-9/h2-7H,1H3,(H,18,19)(H,20,21);4-13H,2-3H2,1H3/t;4-,5+,6+,7-/m.0/s1",MGCCHNLNRBULBU-QGLAHWQJSA-N,"(2R,3S,4R,5S)-6-(methylamino)hexane-1,2,3,4,5-pentol;2-[2-methyl-3-(trifluoromethyl)anilino]pyridine-3-carboxylic acid",,491.1879347,491.1879347,175,510,0,8,13,9,34,0,4,4,0,0,0,0,2
11954258,C30H41N3O10S2,667.8,CCSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C.C(C(C(=O)O)O)C(=O)O.C(C(C(=O)O)O)C(=O)O,CCSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C.C(C(C(=O)O)O)C(=O)O.C(C(C(=O)O)O)C(=O)O,"InChI=1S/C22H29N3S2.2C4H6O5/c1-3-26-18-9-10-22-20(17-18)25(19-7-4-5-8-21(19)27-22)12-6-11-24-15-13-23(2)14-16-24;2*5-2(4(8)9)1-3(6)7/h4-5,7-10,17H,3,6,11-16H2,1-2H3;2*2,5H,1H2,(H,6,7)(H,8,9)",GTHHLZDYRHLACN-UHFFFAOYSA-N,2-ethylsulfanyl-10-[3-(4-methylpiperazin-1-yl)propyl]phenothiazine;2-hydroxybutanedioic acid,,667.2233369,667.2233369,250,584,0,6,15,12,45,0,2,0,2,0,0,0,3
6420033,C9H16N2O3S,232.3,CNCCC1=CC=CC=N1.CS(=O)(=O)O,CNCCC1=CC=CC=N1.CS(=O)(=O)O,"InChI=1S/C8H12N2.CH4O3S/c1-9-7-5-8-4-2-3-6-10-8;1-5(2,3)4/h2-4,6,9H,5,7H2,1H3;1H3,(H,2,3,4)",FUWLKZQYMWTFBA-UHFFFAOYSA-N,methanesulfonic acid;N-methyl-2-pyridin-2-ylethanamine,,232.0881636,232.0881636,87.7,176,0,2,5,3,15,0,0,0,0,0,0,0,2
656743,C21H21NO6,383.4,CN1CCC2=CC3=C(C=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OCO3,CN1CCC2=CC3=C(C=C2[C@H]1[C@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OCO3,"InChI=1S/C21H21NO6/c1-22-7-6-11-8-15-16(27-10-26-15)9-13(11)18(22)19-12-4-5-14(24-2)20(25-3)17(12)21(23)28-19/h4-5,8-9,18-19H,6-7,10H2,1-3H3/t18-,19+/m0/s1",JZUTXVTYJDCMDU-RBUKOAKNSA-N,"(3R)-6,7-dimethoxy-3-[(5S)-6-methyl-7,8-dihydro-5H-[1,3]dioxolo[4,5-g]isoquinolin-5-yl]-3H-2-benzofuran-1-one",2.7,383.1368874,383.1368874,66.5,601,0,0,7,3,28,0,2,2,0,0,0,0,1
163751,C14H18ClN3O2S,327.8,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3.Cl,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3.Cl,"InChI=1S/C14H17N3O2S.ClH/c18-20(19,17-9-2-6-15-8-10-17)14-4-1-3-12-11-16-7-5-13(12)14;/h1,3-5,7,11,15H,2,6,8-10H2;1H",LFVPBERIVUNMGV-UHFFFAOYSA-N,"5-(1,4-diazepan-1-ylsulfonyl)isoquinoline;hydrochloride",,327.0808257,327.0808257,70.7,421,0,2,5,2,21,0,0,0,0,0,0,0,2
71188,C19H22FN3O3,359.4,CCN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)F,CCN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)F,"InChI=1S/C19H22FN3O3/c1-2-21-5-7-22(8-6-21)17-10-16-13(9-15(17)20)18(24)14(19(25)26)11-23(16)12-3-4-12/h9-12H,2-8H2,1H3,(H,25,26)",SPFYMRJSYKOXGV-UHFFFAOYSA-N,1-cyclopropyl-7-(4-ethylpiperazin-1-yl)-6-fluoro-4-oxoquinoline-3-carboxylic acid,-0.2,359.1645197,359.1645197,64.1,613,0,1,7,4,26,0,0,0,0,0,0,0,1
108092,C19H25NO,283.4,CCN(CC)CCOC1=CC=C(C=C1)CC2=CC=CC=C2,CCN(CC)CCOC1=CC=C(C=C1)CC2=CC=CC=C2,"InChI=1S/C19H25NO/c1-3-20(4-2)14-15-21-19-12-10-18(11-13-19)16-17-8-6-5-7-9-17/h5-13H,3-4,14-16H2,1-2H3",NFIXBCVWIPOYCD-UHFFFAOYSA-N,"2-(4-benzylphenoxy)-N,N-diethylethanamine",4.6,283.1936144,283.1936144,12.5,250,0,0,2,8,21,0,0,0,0,0,0,0,1
2377,C18H23NO,269.4,CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2,CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2,"InChI=1S/C18H23NO/c1-19-13-7-8-14-20-18-12-6-5-11-17(18)15-16-9-3-2-4-10-16/h2-6,9-12,19H,7-8,13-15H2,1H3",QSQQPMHPCBLLGX-UHFFFAOYSA-N,4-(2-benzylphenoxy)-N-methylbutan-1-amine,4.1,269.1779644,269.1779644,21.3,238,0,1,2,8,20,0,0,0,0,0,0,0,1
5278,C17H12BrFN2O3,391.2,C1=CC=C2C(=C1)C(=NN(C2=O)CC3=C(C=C(C=C3)Br)F)CC(=O)O,C1=CC=C2C(=C1)C(=NN(C2=O)CC3=C(C=C(C=C3)Br)F)CC(=O)O,"InChI=1S/C17H12BrFN2O3/c18-11-6-5-10(14(19)7-11)9-21-17(24)13-4-2-1-3-12(13)15(20-21)8-16(22)23/h1-7H,8-9H2,(H,22,23)",LKBFFDOJUKLQNY-UHFFFAOYSA-N,2-[3-[(4-bromo-2-fluorophenyl)methyl]-4-oxophthalazin-1-yl]acetic acid,3.2,390.00153,390.00153,70,542,0,1,5,4,24,0,0,0,0,0,0,0,1
5311093,C26H43NO3,417.6,CCCCCCCCC=CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,CCCCCCCC/C=C\CCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,"InChI=1S/C26H43NO3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-26(29)27-22-23-19-20-24(28)25(21-23)30-2/h10-11,19-21,28H,3-9,12-18,22H2,1-2H3,(H,27,29)/b11-10-",OPZKBPQVWDSATI-KHPPLWFESA-N,(Z)-N-[(4-hydroxy-3-methoxyphenyl)methyl]octadec-9-enamide,8.1,417.3242942,417.3242942,58.6,438,0,2,3,18,30,0,0,0,0,1,1,0,1
6435801,C8H15N2O5P,250.19,C1CN(CC(N1)C(=O)O)CC=CP(=O)(O)O,C1CN(C[C@@H](N1)C(=O)O)C/C=C/P(=O)(O)O,"InChI=1S/C8H15N2O5P/c11-8(12)7-6-10(4-2-9-7)3-1-5-16(13,14)15/h1,5,7,9H,2-4,6H2,(H,11,12)(H2,13,14,15)/b5-1+/t7-/m1/s1",VZXMZMJSGLFKQI-ABVWVHJUSA-N,(2R)-4-[(E)-3-phosphonoprop-2-enyl]piperazine-2-carboxylic acid,-7,250.0718586,250.0718586,110,326,0,4,7,4,16,0,1,1,0,1,1,0,1
6436135,C23H28N2O3S,412.5,CCC(CC)(CC(=O)NC1=CC=CC(=C1)C=CC2=NC(=CS2)C3CCC3)C(=O)O,CCC(CC)(CC(=O)NC1=CC=CC(=C1)/C=C/C2=NC(=CS2)C3CCC3)C(=O)O,"InChI=1S/C23H28N2O3S/c1-3-23(4-2,22(27)28)14-20(26)24-18-10-5-7-16(13-18)11-12-21-25-19(15-29-21)17-8-6-9-17/h5,7,10-13,15,17H,3-4,6,8-9,14H2,1-2H3,(H,24,26)(H,27,28)/b12-11+",BZMKNPGKXJAIDV-VAWYXSNFSA-N,"4-[3-[(E)-2-(4-cyclobutyl-1,3-thiazol-2-yl)ethenyl]anilino]-2,2-diethyl-4-oxobutanoic acid",4.6,412.1820639,412.1820639,108,601,0,2,5,9,29,0,0,0,0,1,1,0,1
60703,C20H23ClFNO,347.9,C1CN(CCC1CC2=CC=C(C=C2)F)CC(C3=CC=C(C=C3)Cl)O,C1CN(CCC1CC2=CC=C(C=C2)F)CC(C3=CC=C(C=C3)Cl)O,"InChI=1S/C20H23ClFNO/c21-18-5-3-17(4-6-18)20(24)14-23-11-9-16(10-12-23)13-15-1-7-19(22)8-2-15/h1-8,16,20,24H,9-14H2",GGUSQTSTQSHJAH-UHFFFAOYSA-N,1-(4-chlorophenyl)-2-[4-[(4-fluorophenyl)methyl]piperidin-1-yl]ethanol,4.5,347.1452202,347.1452202,23.5,359,0,1,3,5,24,0,1,0,1,0,0,0,1
60196272,C28H27Cl2N3O7S,620.5,COC1=C(C=C(C=C1)S(=O)(=O)N2C(C(C3=C2C=CC(=C3)Cl)(C4=CC=CC=C4Cl)O)C(=O)N5CCCC5C(=O)N)OC,COC1=C(C=C(C=C1)S(=O)(=O)N2[C@@H]([C@@](C3=C2C=CC(=C3)Cl)(C4=CC=CC=C4Cl)O)C(=O)N5CCC[C@@H]5C(=O)N)OC,"InChI=1S/C28H27Cl2N3O7S/c1-39-23-12-10-17(15-24(23)40-2)41(37,38)33-21-11-9-16(29)14-19(21)28(36,18-6-3-4-7-20(18)30)25(33)27(35)32-13-5-8-22(32)26(31)34/h3-4,6-7,9-12,14-15,22,25,36H,5,8,13H2,1-2H3,(H2,31,34)/t22-,25-,28+/m1/s1",CEBYCSRFKCEUSW-OKEQGEBHSA-N,"(2R)-1-[(2S,3R)-5-chloro-3-(2-chlorophenyl)-1-(3,4-dimethoxyphenyl)sulfonyl-3-hydroxy-2H-indole-2-carbonyl]pyrrolidine-2-carboxamide",3.8,619.0946768,619.0946768,148,1090,0,2,8,7,41,0,3,3,0,0,0,0,1
71417,C15H24ClN3O2,313.82,CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)C.Cl,CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)C.Cl,"InChI=1S/C15H23N3O2.ClH/c1-4-18(5-2)11-10-16-15(20)13-6-8-14(9-7-13)17-12(3)19;/h6-9H,4-5,10-11H2,1-3H3,(H,16,20)(H,17,19);1H",IYEWBJUCJHKLHD-UHFFFAOYSA-N,4-acetamido-N-[2-(diethylamino)ethyl]benzamide;hydrochloride,,313.1557047,313.1557047,61.4,308,0,3,3,7,21,0,0,0,0,0,0,0,2
5358907,C20H22N2O4,354.4,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3.C(=CC(=O)O)C(=O)O,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3.C(=C\C(=O)O)\C(=O)O,"InChI=1S/C16H18N2.C4H4O4/c1-18-10-14(12-6-3-2-4-7-12)13-8-5-9-16(17)15(13)11-18;5-3(6)1-2-4(7)8/h2-9,14H,10-11,17H2,1H3;1-2H,(H,5,6)(H,7,8)/b;2-1-",GEOCVSMCLVIOEV-BTJKTKAUSA-N,"(Z)-but-2-enedioic acid;2-methyl-4-phenyl-3,4-dihydro-1H-isoquinolin-8-amine",,354.1579572,354.1579572,104,391,0,3,6,3,26,0,1,0,1,1,1,0,2
65341,C23H32ClNO2,390,CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(CC)CC.Cl,CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(CC)CC.Cl,"InChI=1S/C23H31NO2.ClH/c1-4-17-23(20-13-9-7-10-14-20,21-15-11-8-12-16-21)22(25)26-19-18-24(5-2)6-3;/h7-16H,4-6,17-19H2,1-3H3;1H",FHIKZROVIDCMJA-UHFFFAOYSA-N,"2-(diethylamino)ethyl 2,2-diphenylpentanoate;hydrochloride",,389.212157,389.212157,29.5,375,0,1,3,11,27,0,0,0,0,0,0,0,2
5281064,C40H66N2O12,767,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O.CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O.C(=CC(=O)O)C(=O)O,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O.CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O.C(=C/C(=O)O)\C(=O)O,"InChI=1S/2C18H31NO4.C4H4O4/c2*1-14(2)19-11-17(20)13-23-18-7-5-16(6-8-18)12-21-9-10-22-15(3)4;5-3(6)1-2-4(7)8/h2*5-8,14-15,17,19-20H,9-13H2,1-4H3;1-2H,(H,5,6)(H,7,8)/b;;2-1+",VMDFASMUILANOL-WXXKFALUSA-N,(E)-but-2-enedioic acid;1-(propan-2-ylamino)-3-[4-(2-propan-2-yloxyethoxymethyl)phenoxy]propan-2-ol,,766.4615755,766.4615755,195,397,0,6,14,26,54,0,2,0,2,1,1,0,3
